loan_id,app_id,issue_date,close_date,riskclass,ficoscore,contractperiod,paidamount,initialamount
2260,653412,9/14/2021,8/8/2023,Ստանդարտ,613,34,460900,350000
2261,653706,9/14/2021,11/10/2021,Ստանդարտ,511,6,53386.62,50000
2262,653787,9/14/2021,1/11/2022,Ստանդարտ,622,13,227693.54,200000
2263,653854,9/14/2021,1/9/2024,Ստանդարտ,516,36,80900,50000
2264,653982,9/14/2021,6/22/2023,Ստանդարտ,586,34,371500,250000
2265,658222,9/16/2021,11/11/2021,Ստանդարտ,565,31,163427.29,150000
2266,658242,9/16/2021,11/27/2021,Ստանդարտ,533,34,438900.41,400000
2267,658263,9/16/2021,12/6/2022,Անհուսալի,511,34,168969.49,100000
2268,658267,9/16/2021,2/17/2023,Ստանդարտ,529,21,303144.78,200000
2269,658272,9/16/2021,5/27/2022,Ստանդարտ,587,30,199120.14,150000
2270,658303,9/16/2021,11/1/2021,Ստանդարտ,589,34,263184.08,250000
2271,658335,9/16/2021,9/26/2021,Ստանդարտ,559,5,151392.9,150000
2272,658344,9/16/2021,3/2/2022,Ստանդարտ,529,36,197648.23,160000
2273,658364,9/16/2021,1/14/2024,Ստանդարտ,601,34,419700,250000
2274,658374,9/16/2021,9/17/2021,Ստանդարտ,556,25,50040,50000
2275,658404,9/16/2021,2/15/2022,Ստանդարտ,575,6,276883.88,250000
2276,662974,9/18/2021,9/29/2021,Ստանդարտ,609,32,252194.69,250000
2277,663030,9/18/2021,3/18/2022,Ստանդարտ,515,28,161021.34,120000
2278,663094,9/18/2021,3/14/2022,Ստանդարտ,552,26,53855.34,50000
2279,663162,9/18/2021,10/5/2021,Ստանդարտ,594,34,255006.86,250000
2280,663280,9/18/2021,9/27/2021,Ստանդարտ,512,30,152700.01,150000
2281,668689,9/21/2021,10/4/2021,Ստանդարտ,500,2,101413.73,100000
2282,669080,9/21/2021,9/22/2021,Ստանդարտ,564,30,150209.59,150000
2283,669217,9/21/2021,9/28/2021,Ստանդարտ,578,35,150600,150000
2284,669258,9/21/2021,11/24/2021,Ստանդարտ,604,32,160425.38,150000
2285,669295,9/21/2021,2/7/2022,Ստանդարտ,577,30,177853.62,150000
2286,669303,9/21/2021,10/4/2021,Ստանդարտ,625,32,252253.45,250000
2287,674242,9/23/2021,10/18/2021,Ստանդարտ,553,31,154043.85,150000
2288,674295,9/23/2021,6/27/2022,Ստանդարտ,558,31,192077.29,150000
2289,674499,9/23/2021,9/30/2021,Ստանդարտ,513,29,100920.57,100000
2290,674506,9/23/2021,9/29/2021,Ստանդարտ,623,33,110849.86,110000
2291,684308,9/27/2021,8/7/2023,Ստանդարտ,594,31,350560.84,250000
2292,684325,9/27/2021,10/18/2021,Ստանդարտ,636,35,517261.74,500000
2293,684355,9/27/2021,9/28/2021,Ստանդարտ,621,24,60077.26,60000
2294,684354,9/27/2021,8/17/2023,Անհուսալի,553,34,110970,250000
2295,684403,9/27/2021,12/26/2022,Ստանդարտ,533,15,141283.22,100000
2296,684432,9/27/2021,9/28/2021,Ստանդարտ,559,6,150034.52,150000
2297,684641,9/27/2021,10/22/2021,Ստանդարտ,592,31,155973.3,150000
2298,684652,9/27/2021,10/7/2021,Ստանդարտ,573,32,151767.15,150000
2299,689226,9/28/2021,12/24/2021,Ստանդարտ,628,4,375098.89,350000
2300,689401,9/29/2021,10/26/2021,Ստանդարտ,546,29,100541.95,100000
2301,689484,9/29/2021,10/29/2021,Ստանդարտ,547,30,213076.5,200000
2302,689520,9/29/2021,12/14/2021,Ստանդարտ,578,20,118993.74,110000
2303,694923,9/30/2021,11/30/2021,Ստանդարտ,561,2,157595.53,150000
2304,700168,10/2/2021,10/5/2021,Ստանդարտ,567,34,302108.36,300000
2305,700247,10/2/2021,4/4/2022,Ստանդարտ,522,25,64362.05,50000
2306,700243,10/2/2021,2/4/2022,Ստանդարտ,580,6,53915.57,50000
2307,700282,10/2/2021,11/22/2021,Ստանդարտ,563,22,316971.71,300000
2308,700436,10/2/2021,11/12/2021,Ստանդարտ,616,34,154327.37,150000
2309,700442,10/2/2021,10/7/2021,Ստանդարտ,569,2,50294.53,50000
2310,700532,10/2/2021,12/6/2021,Ստանդարտ,543,36,110255.37,100000
2311,700594,10/2/2021,10/20/2021,Ստանդարտ,544,36,103009.61,100000
2312,700676,10/2/2021,10/21/2021,Ստանդարտ,661,35,112700.39,110000
2313,706228,10/4/2021,12/9/2021,Ստանդարտ,559,35,269865.28,250000
2314,706474,10/4/2021,3/13/2022,Ստանդարտ,575,12,242850.9,210000
2315,706555,10/4/2021,10/18/2021,Ստանդարտ,625,32,307492.11,300000
2316,714450,10/7/2021,11/9/2021,Ստանդարտ,626,4,205957.38,200000
2317,714467,10/7/2021,2/9/2022,Ստանդարտ,587,34,284757.21,250000
2318,714484,10/7/2021,3/7/2022,Ստանդարտ,575,6,56122.19,50000
2319,714488,10/7/2021,10/11/2021,Ստանդարտ,586,19,151102.26,150000
2320,714479,10/7/2021,10/11/2021,Ստանդարտ,570,26,50224.66,50000
2321,714515,10/7/2021,5/9/2022,Ստանդարտ,507,34,247866.79,200000
2322,714656,10/7/2021,11/23/2021,Ստանդարտ,552,30,159750,150000
2323,714659,10/7/2021,11/4/2021,Ստանդարտ,603,32,258601.53,250000
2324,714735,10/7/2021,10/8/2022,Ստանդարտ,600,20,262790.1,190000
2325,714749,10/7/2021,10/27/2021,Ստանդարտ,591,31,153624.7,150000
2326,714837,10/7/2021,10/12/2021,Ստանդարտ,565,10,151009.73,150000
2327,714882,10/7/2021,10/18/2021,Ստանդարտ,575,30,152305.49,150000
2328,719402,10/9/2021,1/10/2022,Ստանդարտ,600,34,157207.46,140000
2329,719447,10/9/2021,8/1/2023,Ստանդարտ,541,36,169707,100000
2330,719464,10/9/2021,2/21/2022,Ստանդարտ,529,20,193304.05,170000
2331,719637,10/9/2021,1/19/2023,Ստանդարտ,568,34,471464.99,300000
2332,719643,10/9/2021,12/6/2022,Ստանդարտ,561,30,440606.37,300000
2333,725366,10/11/2021,2/8/2022,Ստանդարտ,614,32,287321.3,250000
2334,725444,10/11/2021,12/6/2021,Ստանդարտ,579,13,212240.3,200000
2335,725618,10/11/2021,2/23/2022,Ստանդարտ,617,34,301549.24,250000
2336,729557,10/12/2021,12/6/2021,Ստանդարտ,555,35,265911.88,250000
2337,729628,10/12/2021,10/12/2021,Ստանդարտ,540,13,200000,200000
2338,729796,10/12/2021,10/27/2021,Ստանդարտ,609,34,255842.48,250000
2339,729797,10/12/2021,12/17/2021,Ստանդարտ,588,31,166877.02,150000
2340,734634,10/14/2021,11/19/2021,Ստանդարտ,515,9,209139.86,200000
2341,734727,10/14/2021,11/8/2021,Ստանդարտ,573,20,113236.07,110000
2342,735052,10/14/2021,10/19/2021,Ստանդարտ,520,5,152075.33,150000
2343,739291,10/16/2021,10/22/2021,Ստանդարտ,617,32,251313.41,250000
2344,739362,10/16/2021,2/4/2022,Ստանդարտ,573,35,318935.68,300000
2345,739578,10/16/2021,10/25/2021,Ստանդարտ,550,32,201154.73,200000
2346,739633,10/16/2021,9/16/2023,Ստանդարտ,590,35,282159,250000
2347,744532,10/18/2021,10/27/2021,Ստանդարտ,546,29,101183.59,100000
2348,744846,10/18/2021,9/20/2023,Ստանդարտ,582,27,111501.32,100000
2349,744935,10/18/2021,1/27/2022,Ստանդարտ,570,4,163623.51,150000
2350,744937,10/18/2021,10/28/2021,Ստանդարտ,620,32,305753.43,300000
2351,744976,10/18/2021,12/16/2021,Ստանդարտ,628,29,125593.98,120000
2352,745034,10/18/2021,10/26/2023,Անհուսալի,513,36,39498.08,100000
2353,745055,10/18/2021,2/8/2024,Ստանդարտ,554,31,284360.01,150000
2354,749523,10/19/2021,5/9/2022,Ստանդարտ,598,34,303714.63,250000
2355,749533,10/19/2021,3/4/2022,Ստանդարտ,574,10,254535.82,200000
2356,749655,10/19/2021,6/13/2022,Ստանդարտ,550,34,315587.66,250000
2357,749697,10/19/2021,10/23/2021,Ստանդարտ,502,9,201600.01,200000
2358,753936,10/21/2021,10/25/2021,Ստանդարտ,555,35,500704.61,500000
2359,753951,10/21/2021,10/27/2021,Ստանդարտ,590,36,201179.49,200000
2360,754081,10/21/2021,11/6/2021,Ստանդարտ,580,31,153994.27,150000
2361,754285,10/21/2021,10/22/2021,Ստանդարտ,540,12,200394.52,200000
2362,754286,10/21/2021,11/23/2021,Ստանդարտ,532,34,106466.6,100000
2363,754392,10/21/2021,7/21/2022,Ստանդարտ,568,10,77203.05,60000
2364,470740,6/24/2021,4/22/2022,Ստանդարտ,647,12,180084.68,130000
2365,244777,1/23/2021,1/31/2021,Ստանդարտ,500,28,160099.9,160000
2366,590676,8/19/2021,8/19/2021,Ստանդարտ,513,9,140000,140000
2367,479608,6/29/2021,9/16/2021,Ստանդարտ,621,24,121706.76,100000
2368,563296,8/6/2021,9/16/2021,Ստանդարտ,565,29,104301.54,100000
2369,244587,1/23/2021,2/17/2021,Ստանդարտ,580,28,158219,150000
2370,418757,5/26/2021,8/30/2022,Ստանդարտ,512,15,129600.14,80000
2371,442091,6/10/2021,10/25/2021,Ստանդարտ,552,6,337385.84,300000
2372,479624,6/29/2021,11/15/2022,Ստանդարտ,620,34,421367.77,350000
2373,244987,1/23/2021,2/11/2021,Ստանդարտ,530,6,102809.4,100000
2374,470782,6/24/2021,5/17/2022,Ստանդարտ,577,35,399364.62,300000
2375,245040,1/23/2021,3/22/2021,Ստանդարտ,553,1,109759,100000
2376,245051,1/23/2021,2/15/2021,Ստանդարտ,597,25,62606.2,60000
2377,245058,1/23/2021,2/28/2021,Ստանդարտ,599,28,155895.4,150000
2378,245053,1/23/2021,3/5/2021,Ստանդարտ,548,33,110644.3,100000
2379,479635,6/29/2021,7/1/2021,Ստանդարտ,552,35,300345.1,300000
2380,244609,1/23/2021,10/24/2022,Ստանդարտ,566,22,326060.78,170000
2381,245104,1/23/2021,2/19/2021,Ստանդարտ,570,36,525402.8,500000
2382,426097,6/1/2021,6/23/2021,Ստանդարտ,543,28,83471.6,80000
2383,556937,8/3/2021,8/4/2021,Ստանդարտ,596,36,300353.43,300000
2384,245163,1/23/2021,7/17/2022,Ստանդարտ,589,28,177111.86,100000
2385,442192,6/10/2021,1/24/2022,Ստանդարտ,613,24,181120.45,150000
2386,533486,7/25/2021,9/14/2021,Ստանդարտ,577,30,107054.28,100000
2387,556938,8/3/2021,8/12/2022,Ստանդարտ,635,31,274238.42,200000
2388,764266,10/24/2021,11/4/2021,Ստանդարտ,574,7,71541.59,70000
2389,784417,10/31/2021,12/1/2021,Ստանդարտ,551,35,212278.98,200000
2390,795024,11/4/2021,5/25/2022,Ստանդարտ,542,9,122262.64,100000
2391,795044,11/4/2021,1/18/2022,Ստանդարտ,650,29,164094.46,150000
2392,810293,11/9/2021,10/12/2023,Հսկվող,606,24,229600.86,100000
2393,841739,11/20/2021,11/20/2021,Ստանդարտ,569,35,150000,150000
2394,841810,11/20/2021,12/24/2021,Ստանդարտ,500,29,103766.27,100000
2395,841836,11/20/2021,12/21/2021,Ստանդարտ,524,36,52505.58,50000
2396,842019,11/20/2021,11/20/2021,Ստանդարտ,542,11,50000,50000
2397,842025,11/20/2021,6/9/2022,Ստանդարտ,594,34,306044.06,250000
2398,842063,11/20/2021,11/22/2021,Ստանդարտ,524,34,100000,100000
2399,915042,12/13/2021,1/30/2022,Ստանդարտ,607,8,310053.79,300000
2400,915077,12/13/2021,12/21/2021,Ստանդարտ,567,7,101047.95,100000
2401,915116,12/13/2021,3/3/2023,Ստանդարտ,552,18,250114.55,200000
2402,915097,12/13/2021,2/22/2022,Ստանդարտ,616,18,217577.44,200000
2403,915108,12/13/2021,2/7/2022,Ստանդարտ,534,18,55213.07,50000
2404,915224,12/13/2021,2/11/2022,Ստանդարտ,548,3,106515.25,100000
2405,915293,12/13/2021,6/13/2023,Ստանդարտ,631,18,392205.31,250000
2406,915339,12/13/2021,3/28/2023,Ստանդարտ,616,18,275759.77,200000
2407,245261,1/23/2021,10/4/2021,Ստանդարտ,566,12,337303.12,240000
2408,245312,1/23/2021,3/23/2023,Ստանդարտ,558,35,479563.32,200000
2409,245401,1/23/2021,1/31/2021,Ստանդարտ,538,23,50411,50000
2410,245404,1/23/2021,5/31/2021,Ստանդարտ,581,28,121348.5,100000
2411,563346,8/6/2021,2/18/2022,Ստանդարտ,595,36,366347.39,300000
2412,245506,1/23/2021,11/18/2023,Անհուսալի,571,32,722271,300000
2413,479667,6/29/2021,8/18/2021,Ստանդարտ,636,11,76106.94,70000
2414,245543,1/23/2021,10/23/2023,Ստանդարտ,544,33,573220,200000
2415,432947,6/6/2021,7/6/2021,Ստանդարտ,575,2,103863,100000
2416,489338,7/5/2021,7/5/2021,Ստանդարտ,575,36,300000,300000
2417,556992,8/3/2021,11/25/2021,Ստանդարտ,596,35,564032.38,500000
2418,569910,8/9/2021,8/11/2021,Ստանդարտ,516,9,200580.8,200000
2419,245646,1/23/2021,7/28/2021,Ստանդարտ,600,28,137545.3,100000
2420,609219,8/27/2021,12/7/2021,Հսկվող,564,3,111710.39,100000
2421,609227,8/27/2021,8/1/2022,Ստանդարտ,587,36,124312.85,100000
2422,245741,1/23/2021,6/28/2021,Ստանդարտ,586,36,467242.9,350000
2423,461576,6/19/2021,5/30/2023,Ստանդարտ,574,31,368250.47,290000
2424,245891,1/23/2021,3/10/2021,Հսկվող,541,1,55763.7,50000
2425,442320,6/10/2021,6/28/2021,Ստանդարտ,562,36,306361.4,300000
2426,479727,6/29/2021,6/30/2021,Ստանդարտ,570,8,100117.8,100000
2427,522555,7/19/2021,11/21/2021,Ստանդարտ,591,6,89146.81,80000
2428,569944,8/9/2021,1/18/2023,Ստանդարտ,554,20,267686.36,200000
2429,618010,8/31/2021,9/29/2021,Ստանդարտ,531,23,75258.8,70000
2430,626325,9/3/2021,12/31/2022,Ստանդարտ,587,35,458299.52,300000
2431,246021,1/24/2021,1/31/2021,Ստանդարտ,527,23,50000,50000
2432,585840,8/16/2021,10/4/2021,Ստանդարտ,573,36,316527.02,300000
2433,599814,8/23/2021,10/29/2021,Ստանդարտ,558,22,323204.1,300000
2434,245532,1/24/2021,7/16/2021,Ստանդարտ,570,35,224667.4,200000
2435,426173,6/1/2021,7/9/2021,Ստանդարտ,521,2,62804,60000
2436,779508,10/29/2021,11/2/2021,Ստանդարտ,540,11,201185.44,200000
2437,784470,10/31/2021,6/3/2022,Ստանդարտ,563,26,182859.15,150000
2438,799271,11/5/2021,11/30/2021,Ստանդարտ,602,34,357700,350000
2439,799277,11/5/2021,12/25/2021,Ստանդարտ,596,36,527242.37,500000
2440,804631,11/7/2021,12/28/2021,Ստանդարտ,534,34,219640.62,200000
2441,804646,11/7/2021,12/7/2021,Ստանդարտ,527,34,105694.3,100000
2442,810355,11/9/2021,3/9/2022,Ստանդարտ,593,6,55340.49,50000
2443,814883,11/11/2021,8/18/2022,Ստանդարտ,570,32,289752.16,200000
2444,826167,11/14/2021,3/4/2022,Ստանդարտ,549,31,232381.26,200000
2445,842141,11/20/2021,12/28/2023,Ստանդարտ,598,34,332017.25,250000
2446,842239,11/20/2021,12/14/2021,Ստանդարտ,605,20,206180.82,200000
2447,842259,11/20/2021,1/16/2023,Ստանդարտ,594,35,655342.41,500000
2448,842300,11/20/2021,9/22/2022,Ստանդարտ,609,28,135039.94,100000
2449,842573,11/20/2021,2/16/2022,Ստանդարտ,502,23,190835.3,170000
2450,915317,12/13/2021,12/24/2021,Ստանդարտ,554,17,50610.97,50000
2451,915415,12/13/2021,12/13/2021,Ստանդարտ,513,18,350000,350000
2452,915400,12/13/2021,5/12/2022,Ստանդարտ,584,5,165842.28,150000
2453,915454,12/13/2021,12/13/2021,Ստանդարտ,582,2,50000,50000
2454,915676,12/13/2021,9/5/2022,Ստանդարտ,523,9,131846.63,100000
2455,915715,12/13/2021,12/28/2021,Ստանդարտ,618,14,51171.24,50000
2456,915902,12/13/2021,10/15/2022,Ստանդարտ,581,18,123480.86,100000
2457,915922,12/13/2021,10/7/2022,Ստանդարտ,653,18,289563.89,250000
2458,915921,12/13/2021,5/2/2022,Ստանդարտ,540,9,122803.74,100000
2459,916094,12/13/2021,3/19/2023,Հսկվող,546,16,110758.27,60000
2460,246155,1/24/2021,1/31/2021,Ստանդարտ,565,1,220482.2,220000
2461,246159,1/24/2021,3/24/2021,Ստանդարտ,508,30,150926.9,130000
2462,246183,1/24/2021,1/31/2021,Ստանդարտ,606,10,260000,260000
2463,442375,6/10/2021,6/15/2022,Անհուսալի,506,1,54900,50000
2464,246219,1/24/2021,2/1/2021,Ստանդարտ,537,1,61315.2,60000
2465,461607,6/19/2021,12/16/2021,Ստանդարտ,554,12,236280.14,200000
2466,470908,6/24/2021,5/25/2022,Ստանդարտ,561,33,278306.47,200000
2467,433027,6/6/2021,6/7/2021,Ստանդարտ,517,28,80000,80000
2468,470925,6/24/2021,12/30/2021,Ստանդարտ,524,29,115172.56,100000
2469,479755,6/29/2021,10/29/2021,Ստանդարտ,596,35,573464.89,500000
2470,522645,7/19/2021,12/13/2021,Ստանդարտ,543,24,105562.7,80000
2471,246327,1/24/2021,2/4/2021,Ստանդարտ,502,23,81525.1,80000
2472,246291,1/24/2021,2/24/2021,Ստանդարտ,583,13,53397.3,50000
2473,618059,8/31/2021,11/11/2021,Ստանդարտ,520,36,111536.51,100000
2474,246384,1/24/2021,3/24/2021,Հսկվող,518,7,150371.9,130000
2475,433042,6/6/2021,5/8/2023,Ստանդարտ,544,23,160516.12,70000
2476,461636,6/19/2021,6/23/2021,Ստանդարտ,566,36,301413.6,300000
2477,479759,6/29/2021,7/7/2021,Ստանդարտ,516,31,200658.3,200000
2478,501388,7/10/2021,7/11/2021,Ստանդարտ,612,30,100139.7,100000
2479,609379,8/27/2021,11/23/2022,Անհուսալի,554,25,155000,150000
2480,618068,8/31/2021,11/24/2021,Ստանդարտ,610,12,385612.81,350000
2481,246449,1/24/2021,3/24/2021,Ստանդարտ,572,1,131906.4,120000
2482,246450,1/24/2021,11/15/2022,Ստանդարտ,579,31,195672.39,90000
2483,246476,1/24/2021,1/31/2021,Ստանդարտ,532,33,100274,100000
2484,246498,1/24/2021,2/1/2021,Ստանդարտ,616,25,302630.2,300000
2485,501391,7/10/2021,8/18/2021,Ստանդարտ,546,11,125807.42,120000
2486,246518,1/24/2021,2/12/2021,Ստանդարտ,549,33,105205.6,100000
2487,246530,1/24/2021,6/29/2022,Ստանդարտ,559,35,233521.6,120000
2488,246532,1/24/2021,3/19/2021,Ստանդարտ,579,36,557178,500000
2489,246541,1/24/2021,4/23/2021,Ստանդարտ,586,35,89415.4,80000
2490,246548,1/24/2021,7/19/2021,Ստանդարտ,585,28,68110.9,50000
2491,246550,1/24/2021,2/26/2021,Ստանդարտ,597,5,96380.5,90000
2492,501404,7/10/2021,7/10/2021,Ստանդարտ,513,14,100000,100000
2493,569998,8/9/2021,8/26/2021,Ստանդարտ,511,28,81858.07,80000
2494,246543,1/24/2021,9/15/2021,Ստանդարտ,525,23,113515.86,80000
2495,246531,1/24/2021,9/15/2023,Ստանդարտ,600,32,400800,170000
2496,246562,1/24/2021,1/20/2022,Ստանդարտ,631,15,137707.35,100000
2497,246576,1/24/2021,1/31/2021,Ստանդարտ,574,1,50527.1,50000
2498,246578,1/24/2021,10/6/2022,Ստանդարտ,500,23,109238.39,50000
2499,246616,1/24/2021,3/9/2021,Ստանդարտ,565,1,162024.2,150000
2500,246617,1/24/2021,7/23/2021,Ստանդարտ,603,28,195269.8,150000
2501,246661,1/24/2021,4/25/2021,Ստանդարտ,609,3,167410.2,150000
2502,522724,7/19/2021,11/18/2021,Ստանդարտ,622,24,133294.91,100000
2503,246676,1/24/2021,3/3/2021,Ստանդարտ,580,36,234374.5,230000
2504,246733,1/25/2021,9/6/2021,Ստանդարտ,573,33,366513.81,250000
2505,246761,1/25/2021,10/25/2023,Հսկվող,545,33,287360.26,100000
2506,246762,1/25/2021,1/31/2021,Ստանդարտ,606,36,500010,500000
2507,246369,1/25/2021,10/18/2022,Հսկվող,660,35,237584.81,130000
2508,246781,1/25/2021,2/23/2024,Անհուսալի,557,14,6774,60000
2509,512574,7/15/2021,11/28/2023,Ստանդարտ,578,36,695500,500000
2510,557106,8/3/2021,3/22/2022,Ստանդարտ,545,29,128175.46,100000
2511,769425,10/26/2021,11/17/2021,Ստանդարտ,586,30,154200.6,150000
2512,799321,11/5/2021,12/4/2021,Ստանդարտ,554,2,104526.04,100000
2513,804663,11/7/2021,11/24/2021,Ստանդարտ,524,36,101784.1,100000
2514,814875,11/11/2021,12/23/2021,Ստանդարտ,590,6,52801.72,50000
2515,842620,11/20/2021,3/31/2022,Հսկվող,544,36,121063.1,100000
2516,842631,11/20/2021,12/27/2021,Ստանդարտ,529,29,164893.86,160000
2517,842657,11/20/2021,12/23/2021,Ստանդարտ,577,15,258382.19,250000
2518,842736,11/20/2021,12/20/2021,Ստանդարտ,532,29,51944.87,50000
2519,842749,11/20/2021,2/17/2022,Ստանդարտ,585,3,74435.56,70000
2520,842816,11/20/2021,12/7/2021,Ստանդարտ,613,35,509013.72,500000
2521,916920,12/14/2021,12/30/2021,Ստանդարտ,540,17,151160.15,150000
2522,917012,12/14/2021,12/21/2021,Ստանդարտ,604,18,100773.61,100000
2523,917071,12/14/2021,5/6/2022,Ստանդարտ,582,18,225877.87,200000
2524,917163,12/14/2021,5/23/2023,Ստանդարտ,518,18,245928.61,150000
2525,917184,12/14/2021,6/14/2022,Ստանդարտ,605,15,249604.54,200000
2526,917232,12/14/2021,11/21/2022,Ստանդարտ,601,18,358508.83,250000
2527,246802,1/25/2021,1/31/2021,Ստանդարտ,540,16,120000,120000
2528,246811,1/25/2021,12/24/2021,Ստանդարտ,565,32,503303.22,300000
2529,246820,1/25/2021,10/11/2021,Հսկվող,543,33,168256.07,100000
2530,246838,1/25/2021,1/4/2022,Ստանդարտ,603,33,353934.97,250000
2531,246851,1/25/2021,3/14/2023,Անհուսալի,556,28,295964,150000
2532,471009,6/24/2021,8/14/2021,Ստանդարտ,512,8,106175.16,100000
2533,512579,7/15/2021,7/15/2021,Ստանդարտ,575,36,300000,300000
2534,522702,7/19/2021,1/19/2022,Ստանդարտ,549,6,91508.05,70000
2535,609424,8/27/2021,12/21/2021,Ստանդարտ,559,26,56597.56,50000
2536,246919,1/25/2021,2/10/2022,Ստանդարտ,604,32,187532.1,130000
2537,246923,1/25/2021,3/10/2021,Հսկվող,548,23,89659.2,80000
2538,246937,1/25/2021,9/29/2021,Ստանդարտ,539,33,330731.62,200000
2539,599962,8/23/2021,12/4/2021,Ստանդարտ,669,31,154332.3,130000
2540,461660,6/19/2021,10/6/2023,Անհուսալի,595,28,62489,100000
2541,569919,8/9/2021,9/10/2021,Ստանդարտ,618,18,156173.08,150000
2542,246945,1/25/2021,7/24/2021,Ստանդարտ,557,6,121730.6,100000
2543,246971,1/25/2021,9/16/2021,Ստանդարտ,609,35,299000.88,200000
2544,247024,1/25/2021,9/4/2023,Անհուսալի,598,18,0,90000
2545,418850,5/26/2021,7/16/2021,Ստանդարտ,577,30,105800,100000
2546,471054,6/24/2021,8/21/2021,Ստանդարտ,512,23,200067.88,180000
2547,618117,8/31/2021,9/24/2021,Ստանդարտ,595,30,103353.44,100000
2548,626402,9/3/2021,10/29/2021,Ստանդարտ,578,34,322875.54,300000
2549,489570,7/5/2021,7/5/2021,Ստանդարտ,612,30,100000,100000
2550,418888,5/26/2021,10/11/2021,Ստանդարտ,512,6,238620.94,200000
2551,461699,6/19/2021,6/26/2021,Ստանդարտ,622,33,131745.4,130000
2552,489573,7/5/2021,2/1/2022,Ստանդարտ,585,24,306455.49,250000
2553,557179,8/3/2021,12/1/2023,Ստանդարտ,583,28,151594.36,100000
2554,570077,8/9/2021,12/16/2022,Ստանդարտ,595,33,391675.6,260000
2555,557196,8/3/2021,9/21/2021,Ստանդարտ,515,31,213830.96,200000
2556,247271,1/25/2021,10/24/2023,Անհուսալի,526,33,558100,200000
2557,247276,1/25/2021,2/24/2021,Ստանդարտ,601,28,159863,150000
2558,452620,6/15/2021,11/1/2021,Ստանդարտ,599,35,338218.15,300000
2559,479897,6/30/2021,7/6/2021,Ստանդարտ,504,34,201106.3,200000
2560,590917,8/19/2021,8/30/2021,Ստանդարտ,556,30,101537,100000
2561,609475,8/27/2021,8/31/2021,Ստանդարտ,585,29,70329.85,70000
2562,764392,10/24/2021,1/17/2022,Ստանդարտ,586,13,163582.79,150000
2563,769466,10/26/2021,10/29/2021,Ստանդարտ,591,26,50176.72,50000
2564,769473,10/26/2021,11/4/2021,Ստանդարտ,521,24,203201.4,200000
2565,774644,10/28/2021,1/27/2022,Ստանդարտ,515,35,457895.89,400000
2566,789759,11/2/2021,12/16/2021,Ստանդարտ,574,13,208237.44,200000
2567,789799,11/2/2021,11/4/2021,Ստանդարտ,547,35,200401.52,200000
2568,799322,11/5/2021,11/29/2021,Ստանդարտ,585,34,255014.11,250000
2569,810447,11/9/2021,2/8/2022,Ստանդարտ,559,31,164860.64,150000
2570,842808,11/20/2021,3/12/2022,Հսկվող,525,4,230493.24,200000
2571,842821,11/20/2021,12/20/2021,Ստանդարտ,518,31,50819.52,50000
2572,842917,11/20/2021,12/13/2021,Ստանդարտ,597,25,74188.5,70000
2573,843055,11/20/2021,11/27/2021,Ստանդարտ,580,31,151812.35,150000
2574,843205,11/20/2021,11/30/2021,Ստանդարտ,544,34,110728.05,110000
2575,843212,11/20/2021,10/15/2023,Հսկվող,570,22,209560,150000
2576,843244,11/20/2021,12/13/2021,Ստանդարտ,583,35,257089.04,250000
2577,843423,11/20/2021,2/23/2022,Ստանդարտ,561,31,165443.42,150000
2578,843539,11/20/2021,11/24/2021,Ստանդարտ,529,3,50218.13,50000
2579,917302,12/14/2021,11/29/2022,Ստանդարտ,591,17,171277.22,130000
2580,917360,12/14/2021,12/19/2022,Ստանդարտ,616,18,691452.46,450000
2581,917435,12/14/2021,3/2/2023,Ստանդարտ,578,18,301677.76,200000
2582,917486,12/14/2021,11/14/2022,Ստանդարտ,611,11,258000.93,200000
2583,917562,12/14/2021,6/14/2023,Ստանդարտ,606,18,390800,300000
2584,917569,12/14/2021,10/23/2022,Հսկվող,543,9,126257.39,100000
2585,917573,12/14/2021,1/14/2022,Ստանդարտ,590,17,465904.11,450000
2586,247300,1/25/2021,2/11/2021,Ստանդարտ,583,28,152853.6,150000
2587,247301,1/25/2021,5/24/2021,Ստանդարտ,512,4,95920.8,80000
2588,247355,1/25/2021,3/13/2023,Ստանդարտ,638,25,120361.64,70000
2589,452575,6/15/2021,5/12/2022,Ստանդարտ,642,24,175704.02,100000
2590,522855,7/20/2021,3/8/2022,Ստանդարտ,552,9,120036,100000
2591,570084,8/9/2021,3/7/2022,Ստանդարտ,556,30,127658.86,100000
2592,247473,1/25/2021,1/31/2021,Ստանդարտ,532,5,50548,50000
2593,586162,8/17/2021,8/18/2021,Ստանդարտ,566,33,200257.57,200000
2594,626429,9/3/2021,9/27/2021,Ստանդարտ,593,35,257335.61,250000
2595,586170,8/17/2021,8/17/2021,Ստանդարտ,511,31,200000,200000
2596,247514,1/25/2021,8/5/2021,Հսկվող,518,6,130919.7,100000
2597,247578,1/25/2021,3/17/2021,Ստանդարտ,521,5,158021.5,140000
2598,418943,5/26/2021,7/7/2021,Ստանդարտ,629,24,111813.3,100000
2599,557232,8/3/2021,8/20/2021,Ստանդարտ,563,29,203111.57,200000
2600,247666,1/25/2021,12/11/2023,Անհուսալի,501,19,61000,100000
2601,618248,8/31/2021,10/25/2021,Հսկվող,566,25,80818.12,70000
2602,247791,1/25/2021,7/22/2022,Ստանդարտ,561,18,170878.21,100000
2603,418917,5/26/2021,9/25/2021,Ստանդարտ,510,5,231853.66,200000
