row_id,app_id,reg_num,released,vehicle_type,model_name,recording_date,fuel_type
634,255360,21112520641,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,11/16/2019 0:00,petrol
635,331318,21112520641,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,11/16/2019 0:00,petrol
636,296135,1012272138,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,6/20/2019 0:00,petrol
637,922871,512986382,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/25/2020 0:00,petrol
638,310583,21111219421,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,5/6/2017 0:00,petrol
639,581452,26411316854,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/15/2017 0:00,petrol
640,799271,26411316854,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/15/2017 0:00,petrol
641,874220,26411316854,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/15/2017 0:00,petrol
642,894510,26411611965,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/10/2021 0:00,petrol
643,457464,21111362003,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,9/25/2017 0:00,petrol
644,738643,411766555,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/31/2021 0:00,petrol
645,852619,411766555,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/31/2021 0:00,petrol
646,885871,411766555,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/31/2021 0:00,petrol
647,229026,26412744199,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/22/2019 0:00,petrol
648,324107,26412744199,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/22/2019 0:00,petrol
649,658600,26412744199,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/22/2019 0:00,petrol
650,610231,21111869811,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/14/2021 0:00,petrol
651,321457,21112747724,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/23/2019 0:00,petrol
652,407562,21112747724,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/23/2019 0:00,petrol
653,234475,26411365017,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,5/16/2019 0:00,petrol
654,291915,26411464815,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/21/2019 0:00,petrol
655,377079,26411464815,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/21/2019 0:00,petrol
656,915042,26411464815,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/21/2019 0:00,petrol
657,299005,21111477291,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/19/2017 0:00,petrol
658,960344,26412628725,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,11/11/2019 0:00,petrol
659,772657,411587147,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/9/2021 0:00,petrol
660,859714,411587147,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/9/2021 0:00,petrol
661,956605,411587147,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/9/2021 0:00,petrol
662,506805,411457099,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,6/4/2021 0:00,petrol
663,868330,411457099,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,6/4/2021 0:00,petrol
664,677184,21112130087,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/5/2019 0:00,petrol
665,939072,21112130087,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/5/2019 0:00,petrol
666,271415,26412341828,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/25/2019 0:00,petrol
667,299179,26412341828,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/25/2019 0:00,petrol
668,376106,26412341828,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/25/2019 0:00,petrol
669,389047,26412341828,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/25/2019 0:00,petrol
670,410673,26412341828,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/25/2019 0:00,petrol
671,446513,26412341828,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/25/2019 0:00,petrol
672,583737,26412341828,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/25/2019 0:00,petrol
673,655035,26412341828,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/25/2019 0:00,petrol
674,416539,26412390129,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/14/2019 0:00,petrol
675,283482,26412758767,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,5/20/2020 0:00,petrol
676,340599,26412758767,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,5/20/2020 0:00,petrol
677,608762,26412758767,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,5/20/2020 0:00,petrol
678,275299,26410346126,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,7/18/2014 0:00,petrol
679,278191,26410346126,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,7/18/2014 0:00,petrol
680,282260,26410346126,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,7/18/2014 0:00,petrol
681,392347,26410346126,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,7/18/2014 0:00,petrol
682,436022,26410346126,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,7/18/2014 0:00,petrol
683,920735,26410346126,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,7/18/2014 0:00,petrol
684,405388,21111405475,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,10/30/2017 0:00,petrol
685,338808,211978164,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,12/11/2020 0:00,petrol
686,440904,211978164,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,12/11/2020 0:00,petrol
687,907990,211978164,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,12/11/2020 0:00,petrol
688,718075,21110076239,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,4/26/2021 0:00,petrol
689,344559,26410632352,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,2/3/2020 0:00,petrol
690,248938,911799554,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,8/28/2018 0:00,petrol
691,545619,21111634538,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,4/16/2018 0:00,petrol
692,454429,21110178397,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,11/7/2017 0:00,petrol
693,398579,21110818996,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,1/25/2016 0:00,petrol
694,268304,26410989165,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,4/18/2019 0:00,petrol
695,315440,21110618946,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,2/24/2020 0:00,petrol
696,473472,26410607069,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,6/23/2018 0:00,petrol
697,589553,26410721320,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/11/2019 0:00,petrol
698,608695,26410721320,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/11/2019 0:00,petrol
699,801337,26410721320,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/11/2019 0:00,petrol
700,815457,26410721320,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/11/2019 0:00,petrol
701,919925,26410721320,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/11/2019 0:00,petrol
702,321594,811448500,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,11/30/2017 0:00,petrol
703,653787,26411323334,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/3/2019 0:00,petrol
704,283007,21111357881,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,9/22/2017 0:00,petrol
705,644303,21111357881,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,9/22/2017 0:00,petrol
706,561935,21111341084,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,9/5/2017 0:00,petrol
707,591191,211100742,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,5/5/2016 0:00,petrol
708,925939,211100742,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,5/5/2016 0:00,petrol
709,745055,105100317,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,12/5/2018 0:00,petrol
710,569998,21110276669,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,1/9/2019 0:00,petrol
711,225899,21110281078,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,5/13/2014 0:00,petrol
712,618068,21110281078,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,5/13/2014 0:00,petrol
713,887077,21110281078,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,5/13/2014 0:00,petrol
714,590002,26411073922,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,11/22/2016 0:00,petrol
715,625416,21110894890,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,3/15/2018 0:00,petrol
716,671302,21110894890,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,3/15/2018 0:00,petrol
717,725127,21110894890,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,3/15/2018 0:00,petrol
718,288893,910755250,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,2/26/2018 0:00,petrol
719,267935,26410975889,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,5/3/2018 0:00,petrol
720,338793,21111169411,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,1/25/2021 0:00,petrol
721,310693,1011316774,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,8/15/2017 0:00,petrol
722,668146,21111136026,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,3/14/2018 0:00,petrol
723,673206,21111136026,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,3/14/2018 0:00,petrol
724,578617,26411476385,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,12/22/2017 0:00,petrol
725,778089,21111594042,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,3/17/2018 0:00,petrol
726,785437,211914705,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,3/14/2018 0:00,petrol
727,926098,211914705,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,3/14/2018 0:00,petrol
728,953457,211914705,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,3/14/2018 0:00,petrol
729,373918,21111065533,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,12/1/2016 0:00,petrol
730,734440,26412826592,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,12/12/2020 0:00,petrol
731,273027,264653979,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,7/10/2009 0:00,petrol
732,337181,264653979,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,7/10/2009 0:00,petrol
733,358017,909080087,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,1/17/2020 0:00,petrol
734,390737,211100142,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,4/1/2021 0:00,petrol
735,621760,1107100047,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,11/8/2018 0:00,petrol
736,689755,1107100047,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,11/8/2018 0:00,petrol
737,759605,1107100047,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,11/8/2018 0:00,petrol
738,324457,211080391,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,,petrol
739,411683,15829827,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,3/3/2021 0:00,petrol
740,505923,15829827,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,3/3/2021 0:00,petrol
741,242528,1209100039,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,3/28/2017 0:00,petrol
742,369219,1209100039,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,3/28/2017 0:00,petrol
743,639828,26410621173,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,6/2/2021 0:00,petrol
744,363510,21111299684,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,12/7/2018 0:00,petrol
745,767950,310100661,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,CHEVROLET,3/2/2021 0:00,petrol
746,514466,411164945,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/13/2021 0:00,petrol
747,712533,26410339889,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/10/2019 0:00,petrol
748,718774,26410339889,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/10/2019 0:00,petrol
749,728359,26410339889,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/10/2019 0:00,petrol
750,785888,26410339889,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/10/2019 0:00,petrol
751,793872,26410339889,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/10/2019 0:00,petrol
752,832779,26410339889,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/10/2019 0:00,petrol
753,850207,26410339889,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/10/2019 0:00,petrol
754,920192,26410339889,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/10/2019 0:00,petrol
755,616866,21110289159,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/15/2021 0:00,petrol
756,622460,26412032965,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,5/14/2021 0:00,petrol
757,960357,26412032965,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,5/14/2021 0:00,petrol
758,701063,7731299,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/18/2016 0:00,petrol
759,538341,26410281596,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,5/13/2014 0:00,petrol
760,246616,26410950253,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/26/2016 0:00,petrol
761,437810,26410950253,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/26/2016 0:00,petrol
762,407929,211990837,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,2/2/2021 0:00,petrol
763,421003,211990837,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,2/2/2021 0:00,petrol
764,436424,211990837,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,2/2/2021 0:00,petrol
765,607247,26411391223,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/1/2019 0:00,petrol
766,799516,21110678610,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/2/2019 0:00,petrol
767,295506,26411884997,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/27/2018 0:00,petrol
768,338591,26411884997,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/27/2018 0:00,petrol
769,763159,26411884997,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/27/2018 0:00,petrol
770,782907,26411884997,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/27/2018 0:00,petrol
771,453620,21110537543,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,5/13/2021 0:00,petrol
772,608061,21111916591,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/17/2019 0:00,petrol
773,655739,21111916591,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/17/2019 0:00,petrol
774,899966,1212101545,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/21/2020 0:00,petrol
775,870839,26411980846,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/26/2018 0:00,petrol
776,634185,26413135629,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,2/10/2021 0:00,petrol
777,798444,26412814933,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/8/2021 0:00,petrol
778,626722,21111380532,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,6/11/2021 0:00,petrol
779,686892,26413274965,2019,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,7/15/2021 0:00,petrol
780,404829,26412451411,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,9/6/2019 0:00,petrol
781,386046,26412616465,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,11/6/2019 0:00,petrol
782,390651,305110367,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,9/13/2018 0:00,petrol
783,847412,21110323093,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,10/31/2019 0:00,petrol
784,667260,21111295382,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/23/2019 0:00,petrol
785,343945,21110403013,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/7/2015 0:00,petrol
786,904579,26412014424,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,DAIHATSU,2/25/2020 0:00,petrol
787,928733,26412014424,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,DAIHATSU,2/25/2020 0:00,petrol
788,490504,203110615,1995,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUBARU,5/24/2016 0:00,petrol
789,442798,26412038652,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,1/20/2021 0:00,petrol
790,911749,307090077,2007,ԲԵՌՆԱՏԱՐ,MITSUBISHI,8/18/2015 0:00,diesel
791,799322,912083520,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,3/7/2019 0:00,petrol
792,951284,912083520,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,3/7/2019 0:00,petrol
793,273140,26412505439,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,9/28/2020 0:00,petrol
794,853418,612676452,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,11/28/2019 0:00,petrol
795,311460,21112034190,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,2/26/2020 0:00,petrol
796,859123,21112034190,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,2/26/2020 0:00,petrol
797,458101,21112665915,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,11/25/2019 0:00,petrol
798,557501,21112665915,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,11/25/2019 0:00,petrol
799,316669,26412441712,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,12/30/2019 0:00,petrol
800,943592,21112805123,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,9/7/2020 0:00,petrol
801,253188,26412997113,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,9/3/2020 0:00,petrol
802,466974,26412840242,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,12/3/2020 0:00,petrol
803,699138,26412840242,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,12/3/2020 0:00,petrol
804,948124,26412840242,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,12/3/2020 0:00,petrol
805,622576,26411391925,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,7/3/2020 0:00,petrol
806,316717,26412868101,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,3/4/2020 0:00,petrol
807,606816,26412868101,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,3/4/2020 0:00,petrol
808,951321,26412560858,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,5/19/2021 0:00,petrol
809,397519,26412774844,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,12/31/2019 0:00,petrol
810,735756,26412536404,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,10/8/2019 0:00,petrol
811,745824,512328259,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,9/13/2019 0:00,petrol
812,801430,26413264241,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,10/25/2021 0:00,petrol
813,688220,26412530497,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,10/5/2019 0:00,petrol
814,374138,26412532454,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,7/20/2020 0:00,petrol
815,660917,26412859106,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,2/27/2020 0:00,petrol
816,603785,707080068,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,11/10/2020 0:00,petrol
817,834999,707080068,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,11/10/2020 0:00,petrol
818,348677,307110236,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,8/3/2018 0:00,petrol
819,893003,801110041,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,9/7/2021 0:00,petrol
820,257635,26412097220,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,7/10/2020 0:00,petrol
821,261843,26411105581,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,2/11/2019 0:00,petrol
822,446214,26411105581,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,2/11/2019 0:00,petrol
823,282336,109110339,1997,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,9/13/2011 0:00,petrol
824,298992,106070027,1998,ԱՎՏՈԲՈՒՍ,MITSUBISHI,3/2/2017 0:00,petrol
825,450341,1006100057,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,5/20/2021 0:00,petrol
826,965673,206070130,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,6/10/2007 0:00,petrol
827,652050,264599371,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,9/3/2021 0:00,petrol
828,556992,26410971362,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,9/13/2016 0:00,petrol
829,863526,26410971362,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,9/13/2016 0:00,petrol
830,949455,26410971362,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,9/13/2016 0:00,petrol
831,792568,707100069,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,8/6/2020 0:00,petrol
832,316502,26410627354,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,6/3/2015 0:00,petrol
833,457660,26410627354,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,6/3/2015 0:00,petrol
834,263405,26411205795,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,4/22/2017 0:00,petrol
835,624885,26411205795,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,4/22/2017 0:00,petrol
836,796220,26411205795,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,9/11/2021 0:00,petrol
837,966279,26411205795,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,11/12/2021 0:00,petrol
838,234375,912655909,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,11/20/2019 0:00,petrol
839,860472,21110993308,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,6/15/2019 0:00,petrol
840,244074,21111088390,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/15/2018 0:00,petrol
841,455485,26411086058,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/31/2021 0:00,petrol
842,225898,26412765071,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,12/28/2019 0:00,petrol
843,283621,101110366,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,1/8/2013 0:00,petrol
844,300475,101110366,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,1/8/2013 0:00,petrol
845,333336,101110366,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,1/8/2013 0:00,petrol
846,347615,101110366,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,1/8/2013 0:00,petrol
847,383388,101110366,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,1/8/2013 0:00,petrol
